,tsne1,tsn2
352,-65.21573,-25.559126
353,-3.8967595,-14.848444
354,-8.461575,80.650856
355,-1.8211944,31.894161
356,-33.246864,45.652195
357,-5.5977545,-19.476034
358,71.51003,9.772827
359,78.1303,35.32231
360,34.64466,-0.18844084
361,-41.14566,-67.57125
362,45.747746,12.358071
363,-60.223442,-34.58138
364,61.256817,57.721306
365,48.77072,31.174162
366,-22.09615,33.252586
367,-15.571705,8.611639
368,-15.683719,26.322628
369,68.6267,-27.737204
370,34.308243,45.276863
371,-40.075638,13.255409
372,-37.969078,6.280943
373,-36.984306,-26.051968
374,67.32123,36.120808
375,-37.54662,36.750523
376,-15.239416,39.36599
377,-81.40397,-4.760878
378,-48.101517,-52.984962
379,-23.476345,-27.785244
380,-30.879023,-10.877826
381,-51.37348,-13.30995
382,44.442654,-26.565573
383,-64.04865,10.337126
384,5.2816563,-26.760918
385,-35.406406,-38.874718
386,-11.629214,-66.434784
387,-36.021732,13.838384
388,21.241419,-45.747787
389,-26.59146,23.228022
390,48.679222,-57.599194
391,56.149097,25.89972
392,1.1087705,76.65309
393,3.9610822,-20.038574
394,-79.16496,12.971421
395,-40.414528,3.2628143
396,48.224285,8.730584
397,-71.80532,28.101795
398,-38.59958,29.205809
399,0.030874273,-67.137825
400,-37.49414,70.25143
401,-12.166487,9.716234
402,53.604336,44.19696
403,-18.07475,-3.5592558
404,-43.939724,-15.158354
405,5.9047294,16.161034
406,-28.622177,18.927664
407,76.605415,19.7909
408,-2.24638,33.28772
409,79.1235,-9.556985
410,-69.44867,-48.727844
411,8.682557,31.882324
412,-47.65719,40.683895
413,34.013042,-1.4944763
414,19.94049,42.1352
415,-14.999235,-26.767426
416,8.921994,-34.771168
417,-10.195227,71.16009
418,-1.0463043,28.770924
419,40.808685,40.09383
420,8.484399,47.57304
421,54.47779,60.108315
422,-72.40059,-11.745616
423,-63.437904,37.33854
424,-3.0620344,-18.3225
425,20.550606,2.6788151
426,-30.340631,-29.284584
427,21.358034,-44.494473
428,-62.344074,15.605389
429,53.864674,0.8594981
430,22.46983,40.478786
431,-17.770794,36.976974
432,-35.788795,39.45073
433,76.116264,6.819266
434,-42.806976,37.320305
435,-57.7461,-18.337454
436,-33.509117,-64.0671
437,48.92693,57.868553
438,-14.074808,23.604755
439,-23.196644,-29.240702
440,-15.239556,39.365936
441,64.83164,-21.735952
442,79.374886,6.211786
443,-30.675701,71.65301
444,-13.727111,28.308964
445,-30.9836,-27.233843
446,18.467545,-0.08080667
447,57.845856,-30.811441
448,-11.043475,7.2955713
449,-42.476406,50.625504
450,65.14749,-21.616438
451,10.487642,30.779425
452,24.049496,17.057201
453,27.920692,29.06822
454,-17.104883,-17.303165
455,16.043768,-2.8959043
456,5.953656,-13.853551
457,33.361904,-74.786125
458,25.875944,-4.367126
459,75.43438,9.515228
460,3.8756833,-11.652871
461,19.944696,-51.564304
462,-41.41017,24.560102
463,-36.493145,51.0751
464,-9.089277,61.27575
465,39.448803,-59.47602
466,73.747406,19.336657
467,-9.424609,-11.402779
468,53.537174,-13.9953575
469,35.757603,39.991474
470,17.330942,38.102386
471,46.594444,-2.654188
472,60.603138,-4.1257315
473,25.741896,-15.556791
474,3.0822713,-66.5116
475,36.614727,-41.02253
476,-3.6221013,62.009502
477,-36.584457,10.216244
478,22.820915,52.756615
479,-1.3014,51.229202
480,49.947754,-35.284527
481,19.845524,49.016426
482,-62.353737,16.08753
483,-22.34755,-4.4882007
484,-7.9350457,-18.72072
485,35.936172,-31.217834
486,-21.8041,21.373774
487,-27.35574,52.53867
488,-11.735081,81.02079
489,-12.382608,-43.63436
490,6.5617557,22.484375
491,36.950356,33.050217
492,-23.044573,-29.990965
493,-2.603094,19.199865
494,52.630276,6.3357606
495,25.102242,-13.3376875
496,36.021492,39.88801
497,39.851444,25.176413
498,14.708073,-19.00387
499,30.817377,76.31754
500,51.320866,-27.928905
501,34.714138,-49.464977
502,68.03741,36.423473
503,-20.657045,-2.388877
504,-1.5346527,-77.79223
505,-17.5062,-67.402275
506,-23.476486,-27.785528
507,-43.088783,-35.580566
508,26.334743,-78.43802
509,27.025513,-47.866486
510,21.410315,23.848352
511,4.012525,-48.41238
512,20.985628,6.0149918
513,58.512753,-18.830317
514,76.31613,-3.6774297
515,-48.779152,8.824708
516,-19.796705,-67.33296
517,25.989834,38.197727
518,32.652687,36.82401
519,-21.240513,6.1656036
520,-55.196594,-48.68767
521,38.573505,-39.443127
522,69.38204,-24.388536
523,1.7572037,21.640121
524,74.14232,12.602521
525,-18.066011,-61.301273
526,62.0368,-26.389294
527,-44.332176,-35.386795
528,32.38716,-17.750326
529,-55.961098,-11.609795
530,-9.899862,-53.29831
531,9.934564,-5.5610886
532,45.129124,53.451378
533,26.25701,-46.57147
534,42.084106,-24.786722
535,4.4701867,-85.51414
536,7.100783,-11.894152
537,-53.545525,12.560518
538,43.194084,25.37452
539,-83.32262,21.257982
540,64.2941,-22.907207
541,12.847063,0.5746995
542,-36.7876,75.79351
543,-4.776251,-41.374065
544,-1.7403468,77.97749
545,60.617374,-15.042089
546,-61.808205,42.983284
547,-50.424194,-11.879266
548,52.690796,65.66938
549,7.763696,-3.0520475
550,-2.2507308,-67.60386
551,0.46293306,20.258543
552,-61.526596,41.242344
553,-72.29231,-25.557981
554,-23.408745,-67.23467
555,84.26537,8.087396
556,34.59501,44.507095
557,13.934828,-10.641452
558,-64.675964,3.2988603
559,-11.837983,58.37507
560,-39.342354,-19.560028
561,-55.909946,-25.942667
562,-23.198593,-34.117012
563,-37.888752,-44.49566
564,-51.42469,-9.396949
565,-14.839611,-48.1629
566,-55.1294,24.467138
567,50.666042,-14.175901
568,-52.48149,-21.942358
569,-81.64219,-0.55933696
570,49.175114,-36.209797
571,17.112566,-39.033966
572,-43.245777,-24.646648
573,-30.79466,15.856451
574,-57.733067,-46.95419
575,-60.212578,12.353762
576,57.071976,-19.61265
577,76.58096,-22.890392
578,-6.3929095,-12.16662
579,12.337841,62.99761
580,68.720604,-4.2320814
581,-24.682558,-46.31615
582,-9.158994,60.86403
583,-42.727474,50.994335
584,2.295896,10.613264
585,16.401773,-44.929222
586,48.082127,4.315939
587,-60.443127,-19.034172
588,-34.934013,-0.83850193
589,18.820488,31.954071
590,29.277498,-49.907475
591,5.432373,-65.62157
592,15.78036,-8.964716
593,10.084144,12.454054
594,4.054792,13.546393
595,17.534117,12.988912
596,22.495232,-64.202354
597,45.24311,24.107044
598,-24.544186,6.9992623
599,-62.06971,43.423412
600,22.667368,74.895195
601,-1.511079,58.66979
602,-11.763889,32.599266
603,-11.30912,28.949303
604,14.939363,-59.002987
605,36.627598,-72.28165
606,46.94861,3.357904
607,40.1114,42.78575
608,13.796493,-50.340675
609,-13.048906,71.55018
610,77.23186,-18.821114
611,-46.471165,-39.691063
612,-10.881604,-30.992304
613,-74.36742,-23.424322
614,-38.758522,26.352604
615,2.7409298,77.289215
616,-16.020136,4.0120935
617,-41.041073,-21.386292
618,-31.309559,14.696416
619,-54.87021,-25.268179
620,9.371793,6.044066
621,16.501127,31.925903
622,-25.077097,16.423532
623,15.438684,3.4859457
624,-31.788141,66.03791
625,-1.5183482,-77.89691
626,-30.962156,-16.776447
627,45.237846,42.63609
628,51.610996,13.775999
629,-4.175609,-10.392979
630,-31.529144,21.300335
631,11.877112,-38.31527
632,-23.619616,-70.79463
633,-7.7614293,-14.756757
634,-82.9502,-0.07874549
635,-24.2826,-53.43985
636,50.61992,-16.134518
637,52.268993,-34.479572
638,-35.70279,-34.032536
639,-2.532621,-70.40194
640,2.491875,-74.66787
641,-31.96593,68.61571
642,86.13914,-15.481792
643,-1.2420298,-50.119324
644,48.09719,-28.125786
645,52.7118,-17.072643
646,39.80933,-52.183636
647,-11.043475,7.2955713
648,21.004295,73.808205
649,-52.719597,-23.740963
650,42.33029,-31.445364
651,28.8852,-57.356606
652,-52.29094,38.120937
653,-14.434102,-22.15671
654,56.181812,25.868193
655,24.04657,17.033628
656,45.470383,-4.5940223
657,58.804333,43.00788
658,7.1864247,34.261837
659,-12.585815,79.23067
660,37.83276,-72.01369
661,9.555074,62.541855
662,49.56488,28.82672
663,-7.8831725,-44.897224
664,-10.119928,13.913359
665,56.186874,25.863037
666,40.291637,4.007707
667,-14.986264,-49.5079
668,13.159414,47.092793
669,-2.3354936,63.584023
670,-72.92212,29.738998
671,53.66149,13.368752
672,1.9788672,20.685186
673,-27.00786,19.387287
674,38.946835,-8.896676
675,40.850838,48.02141
676,-47.534237,-42.054337
677,-41.5383,48.0171
678,-25.266272,42.26689
679,44.99406,-68.12231
680,39.949352,28.140415
681,-18.578934,40.82885
682,-39.254616,46.1152
683,-82.85551,-14.29404
684,59.61252,52.433365
685,-45.12824,-20.483395
686,24.638641,2.2176058
687,48.520023,-48.026085
688,-22.39291,-70.941376
689,-31.620796,51.731754
690,13.48018,47.91306
691,86.297226,-15.866838
692,-37.341274,-18.0427
693,-5.341873,-29.30212
694,18.355204,-56.545753
695,28.702967,-56.089718
696,15.932148,37.79952
697,-59.991867,-29.624249
698,10.244776,1.4550064
699,18.93088,-12.256214
700,-39.939857,13.160171
701,-39.62301,29.129923
702,39.752377,-32.990204
703,38.274036,-4.5015135
704,-36.75634,-61.904587
705,76.06066,-13.748427
706,-49.780903,2.2811022
707,22.81887,52.757927
708,15.269325,4.3791265
709,-9.87224,30.777845
710,64.195595,-34.11073
711,-1.2481152,82.85281
712,83.18847,-23.09017
713,48.706577,-24.823177
714,36.64573,33.39381
715,-37.3431,-18.0417
716,11.023521,10.228007
717,-41.260708,24.611504
718,-30.967678,19.161562
719,27.152523,53.359932
720,-39.68319,69.97879
721,16.98168,9.48365
722,-2.970438,-7.6975937
723,-4.5729723,53.206993
724,-10.5555725,-43.93786
725,-1.8657572,74.0366
726,52.437,-1.3877414
727,4.2004585,-80.570114
728,-30.824776,-43.95081
729,-63.749874,1.595233
730,-66.21972,42.699245
731,-64.58549,39.34498
732,1.6621099,-53.83404
733,56.483784,-39.68012
734,32.786766,28.533045
735,9.294809,71.168304
736,-48.226612,-8.372791
737,-29.01608,-2.565904
738,-30.785072,-10.377646
739,-33.271404,-40.415737
740,19.959103,-66.411476
741,39.0268,-42.09653
742,-9.832579,71.50514
743,-25.775246,39.42044
744,-14.983118,14.372536
745,45.21336,13.9301
746,1.6688927,-25.201813
747,-27.923023,32.99062
748,-1.169564,-49.89174
749,32.574356,-44.78443
750,-10.977038,83.59834
751,-21.753334,6.593663
752,26.01561,69.158646
753,81.4205,-8.074758
754,-2.1274467,45.82476
755,50.87457,20.999683
756,-22.347569,-4.4881954
757,19.436663,-60.183186
758,25.302195,-76.742485
759,-33.437313,-32.78551
760,24.938492,-51.077023
761,-23.153992,61.136925
762,20.93092,46.338936
763,29.000378,77.28076
764,-31.159006,11.998583
765,-67.76116,-12.784918
766,-19.226147,-1.8891194
767,-13.559167,50.072796
768,-71.08171,-21.274172
769,36.580475,-26.05142
770,-83.21931,-19.157166
771,-51.10827,-5.5627813
772,-23.124376,34.057316
773,81.97643,3.168114
774,-69.44306,-2.0269413
775,7.172807,-53.23229
776,33.774815,-11.674098
777,-78.70774,-19.107683
778,41.659386,17.847054
779,1.9920859,76.98352
780,-29.018654,-2.5672874
781,59.372215,16.932806
782,37.9282,48.68701
783,18.280252,72.068535
784,-39.104927,-35.419994
785,22.681671,22.537716
786,-14.492349,17.693659
787,-10.854828,-65.129265
788,57.84587,-30.811485
789,-23.745974,-70.744156
790,-51.713383,-10.751909
791,-32.13843,15.669434
792,54.89864,-25.930508
793,-35.184055,29.437428
794,-19.149302,-26.655472
795,44.249783,28.23809
796,-18.317066,-0.8130332
797,-6.837983,-67.687195
798,-18.201084,3.665947
799,13.323358,-17.468405
800,-60.70001,28.533545
801,4.827336,42.505573
802,44.80821,26.439255
803,90.49903,2.1648972
804,-7.867551,-49.90453
805,-59.900826,-33.615307
806,-70.96203,-17.7433
807,-26.529219,21.762989
808,-18.388872,8.802306
809,-21.819782,-40.627487
810,-29.183632,66.19428
811,-73.02648,-18.532309
812,-37.300995,-3.357163
813,-5.813882,49.545364
814,29.683743,-57.977135
815,30.057768,42.8434
816,69.43079,-7.9874825
817,-27.77183,7.5550003
818,13.093688,55.97829
819,29.39043,-33.10709
820,-7.6068044,-21.569532
821,5.7359276,-67.35711
822,10.380624,20.000189
823,-70.19607,40.89995
824,51.34942,-62.944546
825,-10.881672,-30.992126
826,25.081648,-15.915303
827,-13.167765,63.582443
828,-48.82251,36.915684
829,29.008888,61.720036
830,-26.591805,23.228275
831,33.89137,18.828072
832,67.53771,36.514965
833,55.319885,57.165035
834,-8.706489,32.13053
835,-42.1513,-26.851488
836,5.1224847,28.21592
837,-38.7249,38.586826
838,20.944668,-31.977242
839,-37.036747,13.837683
840,-43.273193,-24.788853
841,9.155253,-65.48537
842,25.102201,-13.337679
843,-18.07622,-37.29436
844,-6.381273,-45.986923
845,29.849308,-57.058064
846,-17.153461,26.504208
847,-11.376932,13.559232
848,70.47391,-7.668937
849,-41.358196,23.641396
850,10.758078,-9.935496
851,-23.153992,61.136925
852,21.962597,-43.42705
853,-2.2164388,3.476561
854,-36.985275,-26.05094
855,-4.6524067,-41.524548
856,22.612143,62.338284
857,-52.618607,33.7654
858,-35.471,-23.86886
859,41.690063,-42.69654
860,25.141947,62.412605
861,65.944466,47.256546
862,3.3265486,-67.36657
863,51.57649,66.92957
864,-52.13501,33.57029
865,27.885191,-20.673952
866,34.28088,54.48053
867,-33.909195,4.4487724
868,27.91979,29.0684
869,52.42759,-30.996788
870,-17.893705,-52.33638
871,59.809326,9.839859
872,58.635464,-19.99945
873,-36.127632,39.845825
874,38.57018,-11.230895
875,-31.402712,51.47543
876,-63.328808,-0.11689351
877,-0.60780615,-15.419505
878,-35.458286,16.98721
879,65.202515,8.971328
880,-14.708493,58.903145
881,-13.198546,4.3360343
882,16.87443,43.395664
883,36.698658,-51.54907
884,34.27857,3.0768926
885,-16.398851,-66.79931
886,-48.380848,-18.21751
887,65.200134,36.7477
888,52.690773,65.66938
889,-3.3123903,49.859898
890,-57.531483,57.567642
891,-51.178684,45.65591
892,-0.66895425,-52.69627
893,62.357086,41.08475
894,-32.086937,25.443388
895,-49.524372,1.205578
896,65.28428,40.786114
897,-41.440132,46.56514
898,61.467064,-48.12104
899,41.36403,0.8485579
900,6.5620813,-22.658518
901,-58.84077,-53.44501
902,18.375774,-32.857548
903,-66.78739,7.13486
904,8.803247,31.799927
905,18.094297,71.92321
906,13.340755,-36.74571
907,32.724606,43.845417
908,27.865095,-17.914557
909,16.141914,59.283356
910,-40.88981,7.64716
911,-44.330685,9.47809
912,-2.6030924,19.199865
913,-75.55552,26.19483
914,31.443573,26.437714
915,-16.889086,58.56529
916,-37.43494,35.78114
917,-46.365547,37.58609
918,1.3607572,-3.8782477
919,-28.387474,-7.3333454
920,-15.354839,-51.97201
921,-34.93406,-0.83847654
922,-19.212313,-57.32979
923,26.015682,69.158646
924,-15.491969,-29.614103
925,79.846214,15.389892
926,46.58252,-22.75678
927,22.62572,13.203021
928,17.50546,63.03985
929,-3.6643944,18.655691
930,-4.0854707,17.898903
931,33.765064,-11.685218
932,-41.92361,41.404766
933,23.986288,46.470604
934,-30.89479,-3.4834688
935,18.472868,9.628008
936,-31.788315,-35.138012
937,41.46084,12.019205
938,38.570488,-11.231046
939,-21.30323,75.495705
940,-54.76619,-1.8749919
941,23.084127,37.585876
942,20.506542,-43.18093
943,81.470276,23.172785
944,-24.119015,-58.266693
945,27.22979,24.321056
946,-14.20297,74.78335
947,-16.702753,-5.554805
948,9.102578,-30.40049
949,-4.483904,-61.4669
950,10.492448,30.77665
951,-10.077757,-29.143509
952,-74.64132,2.8224242
953,-1.943826,-77.940285
954,6.561423,22.483362
955,32.94853,33.04199
956,23.221401,-61.456417
957,-65.22465,-0.051038448
958,-11.2473545,-9.496084
959,-74.01714,3.2284298
960,-57.60173,39.828793
961,53.302185,0.036403645
962,8.319664,70.52452
963,-8.598261,81.752014
964,3.7419813,28.754122
965,-45.223675,5.148196
966,19.129835,-12.480802
967,14.995771,19.035362
968,-31.788221,-35.1384
969,-15.688309,27.904657
970,-6.7144256,-1.0726327
971,20.839882,42.10636
972,-35.58688,65.64072
973,-9.745785,-10.381839
974,40.291824,-16.451555
975,-2.5583801,64.48308
976,-18.822561,46.452946
977,-60.897648,-16.190907
978,82.83537,4.913949
979,69.99311,-27.997532
980,49.69113,-18.152401
981,3.324042,78.17762
982,-53.013023,-23.775997
983,65.971306,54.13127
984,65.82914,36.74981
985,-13.094205,-67.045586
986,32.213936,43.619
987,67.5689,-24.214373
988,15.5417595,37.085182
989,29.90716,6.583102
990,-28.439468,-26.521233
991,-0.94359565,82.961624
992,-4.3757825,-79.29307
993,11.531935,14.521154
994,-64.57683,37.573418
995,-62.544506,-5.673295
996,-30.697641,39.12846
997,56.98139,58.53993
998,-31.23694,-9.291982
999,11.618683,57.009968
1000,-44.299393,43.80002
1001,-25.426699,15.905109
1002,-68.8112,13.784399
1003,56.37859,-4.359579
1004,-62.95488,45.381165
1005,-17.601707,18.16092
1006,-42.56001,33.504898
1007,48.05712,-54.934017
1008,69.43942,36.19547
1009,-4.9718513,-37.187443
1010,14.11886,40.366302
1011,3.962909,-4.30202
1012,9.294809,71.168304
1013,-18.365541,29.211382
1014,22.570206,-72.552155
1015,22.803272,52.765156
1016,-4.776317,-41.373962
1017,22.610998,62.339893
1018,17.890095,-4.2780366
1019,-14.492526,17.693546
1020,30.043089,55.886665
1021,84.26535,8.087557
1022,39.792515,3.5602083
1023,-24.201603,-42.730267
1024,23.687159,-64.31755
1025,33.329247,24.328066
1026,-62.42882,23.886223
1027,58.690006,5.645168
1028,82.06734,13.099437
1029,-59.95045,51.744297
1030,-44.01348,63.255165
1031,-4.2406335,-64.61191
1032,-45.602097,-0.23650838
1033,-5.9129596,-18.945011
1034,-23.116549,59.919945
1035,-35.737034,-7.484622
1036,61.963955,-6.4207234
1037,26.119467,42.615295
1038,73.5481,5.1179433
1039,-21.253597,49.13502
1040,-10.567984,0.4777462
1041,-34.930027,-0.83317125
1042,-15.97754,20.849644
1043,73.84093,41.237865
1044,-52.810078,-21.335926
1045,-13.766197,74.88205
1046,3.64825,4.571799
1047,83.80984,-6.8087444
1048,58.520237,43.243126
1049,-1.8211944,31.894161
1050,77.60968,-15.834594
1051,-25.500223,-22.447247
1052,60.645603,11.941069
1053,21.903074,-30.522144
