,tsne1,tsn2
7663,42.31198,-51.08119
7664,37.54744,31.04804
7665,10.550957,-30.4822
7666,0.808866,58.13676
7667,-2.6557944,20.03291
7668,-9.999332,-37.24325
7669,-64.50888,10.785637
7670,42.986477,-11.30338
7671,42.7527,15.579392
7672,5.3536787,56.72604
7673,24.58917,-46.97013
7674,-13.770921,52.13323
7675,-23.353088,17.448677
7676,-11.395762,-44.188953
7677,-32.267452,-48.538567
7678,0.87210643,14.6906395
7679,42.96067,-24.958117
7680,30.44426,-33.38481
7681,9.249762,-7.6803517
7682,21.834087,56.707005
7683,-33.58844,8.267994
7684,-35.112484,46.250763
7685,10.04814,-47.140244
7686,-2.9690623,46.013638
7687,53.351265,-14.001128
7688,39.8805,-48.797955
7689,-20.402176,22.49903
7690,47.701225,4.9859366
7691,-24.766968,-53.694427
7692,9.841305,-29.951967
7693,37.761242,27.383427
7694,-29.669561,9.608312
7695,40.201637,-26.585394
7696,61.85575,-10.465118
7697,2.1317496,20.266472
7698,12.900759,-44.460793
7699,39.79823,17.331251
7700,-31.500595,17.533606
7701,35.648056,-24.371428
7702,30.202387,34.580265
7703,13.006285,-54.87435
7704,-9.171344,-49.38907
7705,43.566257,-15.5945425
7706,-28.50419,-4.3184853
7707,60.402992,10.276153
7708,-39.601833,1.7219211
7709,16.641273,43.683224
7710,-39.13213,31.838411
7711,-1.4831166,48.683655
7712,-6.90305,3.9279976
7713,-22.704897,-39.5082
7714,-44.202694,-12.517393
7715,47.42229,-47.679844
7716,28.82008,-10.593781
7717,18.997473,-0.49471447
7718,17.501717,49.067265
7719,-52.473305,-2.9740472
7720,-52.46554,-4.057244
7721,-5.8038354,31.261143
7722,13.448773,-51.272583
7723,20.433123,56.641575
7724,47.760952,4.171379
7725,21.941269,-58.763756
7726,-5.310991,54.958138
7727,34.903538,-37.306732
7728,-24.337242,-20.61478
7729,2.3972535,-5.3705497
7730,-6.863393,51.006214
7731,-25.664745,44.85245
7732,39.715313,33.040527
7733,5.5786214,2.746926
7734,28.611195,33.4279
7735,29.69614,54.80206
7736,9.428836,-28.825396
7737,-8.014445,31.50428
7738,44.538486,-55.82808
7739,6.1036158,38.295063
7740,-5.744388,50.26519
7741,56.036922,35.30302
7742,53.30029,33.672337
7743,-4.7789593,15.720952
7744,33.670757,-23.593964
7745,-22.367584,-42.57508
7746,-39.910275,-41.763992
7747,-21.122593,3.773329
7748,22.795658,49.729614
7749,40.54711,52.31983
7750,15.25408,-18.253433
7751,24.653803,49.653187
7752,25.930477,55.044865
7753,-53.002216,35.557144
7754,-15.187305,27.19088
7755,65.377365,-12.12842
7756,-9.341789,37.408558
7757,56.01366,-9.2996645
7758,57.97209,31.694134
7759,-17.179958,-52.20957
7760,-38.71638,-50.29565
7761,-7.5333114,-17.981419
7762,-31.9276,10.974333
7763,-28.5248,7.0819445
7764,-29.231213,46.506203
7765,25.19681,-10.305429
7766,-0.2524259,13.770233
7767,-62.337624,7.2485385
7768,22.763973,43.663155
7769,30.528267,-29.28019
7770,-58.624413,-14.475387
7771,11.505534,-62.350372
7772,24.314339,56.29667
7773,-24.292772,3.4917407
7774,-11.88894,-24.174522
7775,48.04285,-12.386131
7776,-19.125029,59.49131
7777,-13.740417,44.41386
7778,43.24233,8.64948
7779,-18.695107,-19.898909
7780,-6.332957,15.406385
7781,47.699684,25.91497
7782,-13.897973,-40.755314
7783,4.7488832,14.81324
7784,-56.274166,-25.306139
7785,22.237528,-8.162484
7786,-62.032536,6.80992
7787,59.764874,18.059082
7788,-52.991276,20.182201
7789,60.907135,33.919376
7790,-42.061543,0.86334735
7791,14.2777405,-19.138414
7792,55.121895,33.43625
7793,27.792053,52.11742
7794,-1.1603976,-7.0792246
7795,-41.73351,5.789646
7796,-8.589493,-49.23054
7797,29.786356,-34.308483
7798,24.461914,6.9683957
7799,53.56311,34.238865
7800,0.87835824,34.670624
7801,-31.32842,38.74914
7802,40.732468,32.592674
7803,-17.694368,54.15145
7804,-14.479283,29.863571
7805,9.935062,38.28014
7806,44.14299,52.1687
7807,-8.745992,-10.1215515
7808,28.192648,-32.616234
7809,35.252228,8.965083
7810,49.722862,47.513176
7811,-27.025057,36.09659
7812,-6.6986313,-7.967778
7813,43.450893,-31.83516
7814,-25.427841,45.737026
7815,10.632199,22.305063
7816,33.796658,-37.460815
7817,-47.88484,5.761445
7818,-32.40213,-48.983868
7819,-51.119858,13.980951
7820,-25.76849,42.940804
7821,8.427636,7.0195312
7822,43.990715,-11.826909
7823,-37.71069,10.226987
7824,-65.944305,-6.2903347
7825,-39.038895,-30.566376
7826,-7.48582,-49.175224
7827,47.606102,22.414959
7828,60.494,34.593327
7829,-49.16579,-27.686054
7830,5.3571706,12.747905
7831,64.33733,25.298397
7832,-13.455917,12.544601
7833,-28.169376,-33.115124
7834,-68.0855,-12.607573
7835,10.223569,25.60333
7836,18.019836,-51.80735
7837,-23.257874,21.242344
7838,18.91094,1.8222845
7839,-32.26235,-37.805706
7840,-6.601183,27.36507
7841,4.2202826,-10.548479
7842,-39.125492,-39.842197
7843,26.432728,-54.45745
7844,-11.223528,-6.51528
7845,-7.473989,62.6965
7846,-14.937286,-68.67492
7847,23.45112,8.358288
7848,28.810804,22.584232
7849,21.462774,-52.112404
7850,-14.207696,-66.18393
7851,-5.8541403,-26.217848
7852,23.655638,-59.343964
7853,-23.32458,-21.901182
7854,65.539185,-10.978295
7855,-7.121863,1.0821357
7856,-67.7357,-0.36124465
7857,11.111973,-18.321053
7858,9.081913,-15.071666
7859,-28.612148,-26.031256
7860,32.54764,51.97862
7861,-30.8672,17.87901
7862,12.560023,14.41753
7863,53.808876,8.1747875
7864,54.246822,-6.8455534
7865,-48.165016,28.643064
7866,-56.073154,19.467512
7867,-24.915148,-38.28472
7868,-3.9048715,16.615423
7869,0.758036,12.12841
7870,-30.435,-18.84979
7871,34.468685,-22.72309
7872,4.795103,62.624874
7873,24.409035,-58.780888
7874,-54.65494,16.45449
7875,-34.45489,16.804083
7876,-13.208151,45.034763
7877,25.09601,43.045284
7878,-30.351114,-24.20737
7879,-7.371816,-47.236996
7880,48.05243,25.408306
7881,54.75058,30.671854
7882,37.13418,-36.11519
7883,13.1808195,4.4961658
7884,7.3982496,-51.351803
7885,59.597916,28.981306
7886,7.9703884,11.772927
7887,32.229782,18.430798
7888,35.836323,-27.134565
7889,-30.204803,-21.907513
7890,38.722843,9.957631
7891,11.123926,-21.92149
7892,-5.3151207,-48.77028
7893,-11.15826,-46.75936
7894,30.504993,24.045225
7895,-20.715178,22.937328
7896,8.003364,63.706505
7897,-21.799273,14.213775
7898,-14.447348,43.45653
7899,58.450916,-14.228707
7900,-48.807537,-21.90298
7901,-55.845554,15.933629
7902,3.9500947,66.3687
7903,6.699956,16.740242
7904,-5.3974295,-29.263302
7905,48.995464,-11.758544
7906,19.76915,-51.374435
7907,29.012323,21.3559
7908,21.17158,45.20101
7909,47.124844,-7.6146083
7910,-27.840176,-25.122072
7911,7.512127,52.111965
7912,-7.2991967,44.26754
7913,36.425682,-46.629578
7914,47.11769,51.71738
7915,35.931778,-28.057236
7916,-13.797028,-18.422396
7917,27.387089,-49.211174
7918,-31.880049,-17.477762
7919,38.354958,-35.481754
7920,-65.02535,9.13084
7921,1.3364797,66.09021
7922,15.210077,23.7628
7923,-23.362368,21.407373
7924,-5.9374557,-26.841608
7925,-29.886879,48.59151
7926,-12.910248,52.49145
7927,10.654762,11.478488
7928,42.527195,-50.909893
7929,11.062689,39.637722
7930,-6.1970515,17.639761
7931,-42.121838,31.238104
7932,-5.631754,56.118534
7933,25.44669,34.25205
7934,-7.502099,-9.566049
7935,28.945051,-22.178741
7936,58.731194,-5.456135
7937,26.44905,22.822018
7938,-50.36154,35.189495
7939,-20.796263,-40.245365
7940,-63.73763,8.899481
7941,-42.395943,-36.48595
7942,-35.313442,18.114326
7943,1.9665601,-34.877697
7944,15.641848,-44.00827
7945,-3.2268925,27.808607
7946,7.481209,-57.574173
7947,45.946404,53.147377
7948,-11.810278,-63.52712
7949,4.565536,-10.364454
7950,25.82047,22.912
7951,-9.701114,-44.648785
7952,-16.636894,-20.219885
7953,-7.082638,36.021328
7954,34.265842,-26.152782
7955,-30.390047,35.551945
7956,-8.222977,52.159657
7957,25.187555,45.464478
7958,-55.638878,-25.803932
7959,39.28907,31.247616
7960,1.099789,-6.6522846
7961,-0.95232576,-26.37388
7962,-38.069805,-13.721128
7963,46.178616,-52.59635
7964,50.87462,-3.5562305
7965,-5.967947,46.651234
7966,41.500416,-5.057864
7967,-20.416275,60.423515
7968,44.610283,0.4968393
7969,-54.542633,-23.189789
7970,35.47188,-27.98187
7971,44.387363,9.973381
7972,45.232616,-16.227531
7973,25.11711,21.772236
7974,18.019865,-46.05946
7975,-28.287504,48.375942
7976,-48.764862,6.6581225
7977,63.241215,3.7885287
7978,52.23106,35.775784
7979,-45.772724,-22.409935
7980,-12.511524,-44.9242
7981,-0.53280467,14.529715
7982,27.297276,-30.17324
7983,42.840782,-9.406817
7984,4.3119535,-61.304977
7985,-30.887638,-32.54491
7986,-63.1391,0.10041026
7987,-31.828749,4.48133
7988,13.942089,-16.53122
7989,-30.264643,-22.623512
7990,51.926846,4.1913753
7991,12.007851,-31.449554
7992,-32.389713,-48.955814
7993,-22.156637,65.840996
7994,-40.939228,12.312884
7995,-27.17598,40.756405
7996,58.26562,-16.488852
7997,3.038585,11.7456875
7998,50.643875,50.819153
7999,2.2597063,32.14439
8000,14.514405,5.6743364
8001,-4.6043286,44.1848
8002,3.0721529,-5.7560387
8003,45.606308,-9.683895
8004,22.76935,30.370457
8005,51.611446,30.27262
8006,61.739647,9.123502
8007,-7.2373085,-38.85686
8008,-52.47535,37.03193
8009,-33.904713,-53.141163
8010,53.01336,-15.541485
8011,-30.339281,40.204308
8012,16.17298,44.96358
8013,-11.96171,62.2651
8014,-5.222161,35.578228
8015,-27.548685,-19.100294
8016,8.677321,-61.97322
8017,-46.082047,29.677446
8018,29.391663,52.14898
8019,27.69632,19.827961
8020,9.878354,-46.01844
8021,27.073908,-35.604866
8022,-41.88504,3.6573286
8023,36.6452,-44.892662
8024,-31.322186,18.642342
8025,48.376293,35.268528
8026,26.600973,-49.49607
8027,25.688013,2.8598495
8028,-14.081858,33.150482
8029,41.87074,-56.42267
8030,14.266849,10.116225
8031,15.663164,-51.37908
8032,-1.6067929,64.21376
8033,0.084559925,52.519894
8034,45.648636,-49.68051
8035,-21.647205,13.924813
8036,48.67216,-26.595318
8037,0.67673767,-31.807028
8038,-50.73939,-28.120447
8039,-22.100658,16.855675
8040,9.370775,34.27862
8041,57.685707,31.318796
8042,23.49687,47.061615
8043,28.437737,53.974648
8044,-48.85715,22.082232
8045,0.7206336,-54.594097
8046,-32.93983,47.824776
8047,-23.207016,17.664183
8048,46.44539,-44.91909
8049,31.623562,20.174135
8050,-32.575817,-49.648396
8051,-43.19779,-43.08351
8052,-47.4939,30.438581
8053,20.550827,3.6764765
8054,-40.353184,34.370758
8055,8.268935,57.3582
8056,-40.64342,-41.706257
8057,-23.099047,-43.08882
8058,-37.046562,4.037209
8059,42.393566,2.8693633
8060,20.208424,10.7753315
8061,49.343525,34.328156
8062,-46.964825,-23.075058
8063,44.588478,-7.8739486
8064,-30.732819,-55.285763
8065,-20.596127,14.479187
8066,5.044115,-12.886339
8067,-10.423489,-33.714058
8068,28.530586,22.643148
8069,21.712034,9.262243
8070,-8.653736,64.09598
8071,-29.553734,-40.31766
8072,10.8492775,-41.734158
8073,3.5766842,61.501366
8074,-20.804554,54.048496
8075,47.372112,4.3819695
8076,-3.3192859,-28.111097
8077,-20.582575,16.638536
8078,-20.896118,21.651697
8079,-10.936565,-24.752453
8080,19.896032,6.1971445
8081,6.4102154,35.54708
8082,-54.857132,24.860847
8083,29.502989,21.055412
8084,-6.258875,26.519772
8085,35.18321,-34.918903
8086,-44.982155,0.031526305
8087,58.082245,24.695684
8088,22.16269,28.875965
8089,-5.0650034,65.622246
8090,47.9692,-31.484362
8091,16.405336,-19.033339
8092,-43.310127,23.906681
8093,23.91645,-17.405407
8094,-20.200788,-34.555534
8095,23.470724,7.149959
8096,9.746251,-30.899164
8097,-31.075512,-42.220848
8098,-25.15915,-8.508663
8099,-8.157634,55.347183
8100,-19.447426,59.090195
8101,-44.183743,-42.51976
8102,6.462628,7.875868
8103,22.371399,52.126804
8104,-50.17546,29.373615
8105,-32.73316,9.555224
8106,-44.11449,25.183971
8107,-32.977848,-46.403652
8108,45.55956,5.092665
8109,-24.895397,17.814291
8110,-25.649252,-46.836685
8111,25.14381,58.41168
8112,65.43132,-14.414834
8113,32.382072,22.037645
8114,19.243431,30.578852
8115,-29.781826,40.164
8116,0.78219813,-39.29568
8117,-7.4671526,-35.699535
8118,31.262707,24.000706
8119,26.989489,-25.889835
8120,54.897133,-13.713866
8121,5.9011936,-14.761668
8122,63.938274,6.842965
8123,28.844963,19.104704
8124,56.311947,28.922657
8125,-8.86668,-22.119846
8126,-18.317583,-23.343044
8127,5.0386086,-21.791927
8128,-9.556116,30.457298
8129,55.744865,-13.206273
8130,40.471817,30.569044
8131,-0.07703696,-3.7462668
8132,35.6357,-31.744795
8133,-11.469565,37.35718
8134,0.8473653,43.03606
8135,2.0335884,-58.860302
8136,34.490788,-24.995777
8137,-68.99409,-2.6161616
8138,-5.9725666,46.614788
8139,11.68616,-49.03102
8140,33.781517,-23.42067
8141,-8.696973,-26.652481
8142,2.8663878,16.69888
8143,-8.315615,-65.49362
8144,59.145393,9.896962
8145,-30.353924,-33.160557
8146,20.637506,-16.532467
8147,-18.517048,52.803493
8148,-53.2149,-23.062922
8149,-25.798784,-27.944403
8150,-5.6706734,50.77717
8151,-70.94428,-9.279287
8152,22.571892,6.09278
8153,58.80788,-16.533672
8154,-26.681793,40.096878
8155,-32.84111,47.334187
8156,20.810146,-15.775601
8157,16.927954,-20.044968
8158,47.482395,-8.280087
8159,-45.37967,19.070276
8160,46.62877,-44.93923
8161,-34.744225,44.79271
8162,3.2991807,-4.6452565
8163,62.482445,23.8057
8164,-9.539084,44.977707
8165,-24.973326,-17.348404
8166,54.347076,17.842834
8167,-5.587673,-25.043589
8168,52.38402,28.089603
8169,46.42554,-15.956031
8170,6.8431,-19.909285
8171,44.78855,1.1622769
8172,-4.443214,-42.95911
8173,39.435677,-53.19503
8174,-11.884024,28.30297
8175,22.985235,6.799631
8176,-43.331665,8.27971
8177,1.7326723,-17.321991
8178,2.2776575,59.551235
8179,14.521113,-16.53639
8180,-2.93606,-0.08673027
8181,30.53461,21.255505
8182,24.10369,-31.302898
8183,-23.943136,22.120424
8184,43.57847,-54.60207
8185,50.156776,22.910215
8186,-38.178104,-30.918625
8187,-8.744314,-22.874327
8188,-33.190903,49.651264
8189,-33.20069,39.51692
8190,-42.808384,4.804974
8191,-14.515698,-63.92133
8192,25.991598,53.91485
8193,32.43529,-37.42927
8194,57.306873,-18.760708
8195,-39.258266,-12.921768
8196,-52.818905,-6.955569
8197,-55.662163,-11.795855
8198,-56.025238,29.304277
8199,2.0373888,-11.115751
8200,-55.58089,26.358505
8201,36.20527,-21.645344
8202,55.40938,9.488936
8203,56.780697,19.500732
8204,65.3289,-14.502797
8205,-4.6447153,43.152374
8206,4.78768,-7.369139
8207,19.18292,8.334581
8208,-58.765133,-15.641019
8209,-40.98369,-53.24253
8210,21.512585,-13.358668
8211,-41.887768,6.236942
8212,13.373436,-54.971985
8213,-16.208279,66.37065
8214,9.4914055,-44.406734
8215,1.6955928,-31.26853
8216,-40.057842,8.608081
8217,-36.930054,-55.64659
8218,-0.80985266,64.09751
8219,26.245693,33.72902
8220,-19.834002,-2.3678439
8221,-9.306546,38.112167
8222,-19.787523,53.31955
8223,25.548962,8.194795
8224,-46.195198,25.156729
8225,1.8214681,21.53873
8226,11.018739,-29.73627
8227,22.631067,-54.282017
8228,1.3655589,-39.456398
8229,59.205845,-0.7506282
8230,-12.777938,-39.275402
8231,-37.907513,-55.682693
8232,40.050602,28.941618
8233,15.674484,-65.3604
8234,-24.93062,-23.12169
8235,41.925117,51.554867
8236,45.78776,46.286293
8237,14.134324,24.033726
8238,-9.738456,-63.29603
8239,13.798491,-51.435123
8240,-4.2542925,13.253769
8241,26.963163,48.166824
8242,-6.635565,-4.659039
8243,-68.07997,-0.42569607
8244,-9.061578,52.498108
8245,-38.58734,-30.801062
8246,-31.744421,-31.694525
8247,-11.394777,-4.3244467
8248,37.127686,-22.132719
8249,7.523768,20.260195
8250,42.48761,48.557564
8251,-29.138075,6.0231285
8252,-18.999847,-54.965595
8253,-11.586092,-0.6392059
8254,10.095307,-4.6286225
8255,-3.0687191,11.839641
8256,19.160444,0.47966707
8257,0.18274225,45.813396
8258,20.77934,10.491323
8259,58.72793,-16.279488
8260,-47.848145,36.82052
8261,-3.345814,28.381586
8262,10.99275,-31.604326
8263,35.150894,5.0400367
8264,68.91403,-8.134013
8265,70.142845,-14.493813
8266,-11.08563,67.10249
8267,-9.488185,61.67781
8268,-32.210266,-18.526373
8269,51.74175,29.451912
8270,-23.363693,-45.270145
8271,-22.304203,-34.250935
8272,-28.051128,45.628716
8273,-1.0968598,-13.718311
8274,-8.667386,26.108568
8275,9.0988455,8.92011
8276,11.702191,-18.247541
8277,16.151707,-48.36262
8278,-18.235218,57.461903
8279,43.752216,-26.583914
8280,4.439932,66.23774
8281,-20.87864,-0.3899548
8282,-28.111197,35.08986
8283,15.5309725,-45.221916
8284,63.5638,2.966755
8285,-51.319244,32.921883
8286,-48.555252,-23.570038
8287,-30.282606,4.398351
8288,-16.161772,-24.96958
8289,61.686707,28.591774
8290,-10.615384,-24.314238
8291,-12.816319,37.04731
8292,-15.383091,9.830035
8293,-15.807617,51.29872
8294,-25.290478,45.178444
8295,3.865102,28.639223
8296,22.612581,59.663177
8297,-4.537288,25.144075
8298,-11.3331375,-49.97665
8299,-9.781668,-33.920708
8300,-71.722145,-8.827075
8301,-11.937653,16.650602
8302,-46.115288,20.113869
8303,44.20288,-35.318245
8304,-25.339678,-20.901676
8305,-47.970802,-28.043896
8306,-28.466558,-4.3728766
8307,-20.702038,-28.434673
8308,-22.353344,-28.49654
8309,-37.991146,-39.64347
8310,-33.363,-47.767662
8311,-12.443209,-27.66288
8312,-20.057535,-0.588893
8313,-40.999565,8.388559
8314,-31.541582,4.349367
8315,-11.460244,-47.09846
8316,-50.032654,-18.257462
8317,23.47412,-17.827639
8318,-17.561571,14.483609
8319,-57.3824,16.264103
8320,59.78024,28.765873
8321,54.595043,-13.790226
8322,1.8498122,60.60915
8323,46.30881,3.7572958
8324,3.031741,-9.968799
8325,-35.698727,-33.254406
8326,25.810417,-30.985086
8327,48.363075,8.471938
8328,-2.655153,69.441216
8329,39.64496,-45.547993
8330,-29.057549,47.513756
8331,65.40532,-13.231677
8332,23.52658,7.8666935
8333,34.606647,-11.740328
8334,26.601273,9.451883
8335,-47.21611,-38.953045
8336,-13.29963,48.96282
8337,45.448235,-53.188
8338,53.74113,8.14712
8339,8.69453,-58.615868
8340,-40.9135,-0.2751798
8341,-26.378029,-24.269531
8342,-13.194208,26.86127
8343,1.8848356,69.776535
8344,-44.74939,22.102928
8345,46.018063,29.813719
8346,-18.195179,15.769235
8347,14.234311,-41.669865
8348,3.6744428,-52.36965
8349,-42.07943,0.4539892
8350,-41.72631,26.117659
8351,61.55944,-5.390636
8352,-5.652288,59.521374
8353,42.91458,2.6031423
8354,-31.061977,18.471582
8355,-19.721952,12.028174
8356,-46.30819,38.97617
8357,32.24527,23.687548
8358,-24.20696,43.442543
8359,-69.01545,-3.4883974
8360,-1.2652986,-2.4045014
8361,-43.939754,32.2169
8362,-4.470221,54.749207
8363,-50.272087,-4.455451
8364,40.373646,48.288242
8365,56.37022,-9.2201185
8366,43.155743,15.085173
8367,-26.641167,-3.8022156
8368,-31.034046,36.792675
8369,47.15477,-29.661816
8370,-37.371883,-10.815747
8371,4.067124,-65.9569
8372,-37.78119,12.582644
8373,-44.472813,-13.825093
8374,-60.85661,-13.664851
8375,-29.946129,16.80509
8376,9.638614,40.396313
8377,29.970886,-12.006907
8378,-27.029718,-20.697435
8379,-19.97861,1.5950103
8380,26.641737,8.530865
8381,-21.38321,56.97492
8382,-24.556318,-54.867245
8383,-9.253783,33.537945
8384,11.075494,-61.96555
8385,28.685335,58.331745
8386,-26.373339,33.44271
8387,39.57284,20.018925
8388,-5.891687,17.109684
8389,-6.306884,46.226173
8390,14.774822,51.927654
8391,-39.3403,-54.874332
8392,18.735067,8.761649
8393,-23.707296,-30.959248
8394,-40.980526,28.504656
8395,-22.93902,-33.803413
8396,36.299397,-24.175224
8397,22.095984,56.238945
8398,42.453682,20.359741
8399,-45.1019,-8.392613
8400,45.701077,-49.849686
8401,11.371235,25.69441
8402,21.523172,-16.735863
8403,-36.864975,-56.95986
8404,43.507565,5.5516586
8405,21.94063,7.424878
8406,50.234043,25.384253
8407,16.26066,-49.174686
8408,1.3709083,41.65337
8409,40.060738,17.651293
8410,-4.814254,44.311245
8411,68.3721,-7.121158
8412,-57.32084,-25.020374
8413,-23.641119,-55.342083
8414,53.91765,-40.40502
8415,23.291368,-6.855941
8416,-27.202127,38.255768
8417,-25.434204,63.20458
8418,-30.756184,-28.06362
8419,-10.088018,-10.122886
8420,-54.59937,-28.05827
8421,4.110287,-21.464798
8422,-47.36598,41.05884
8423,-1.6924425,48.162937
8424,33.06398,-25.487553
8425,-37.31506,31.233013
8426,-22.637798,-49.95354
8427,-44.272793,27.109459
8428,30.964201,58.55009
8429,57.5751,22.657558
8430,11.871473,-49.48589
8431,38.08331,31.359146
8432,-36.29001,-9.078758
8433,-13.771951,-44.383675
8434,57.53681,19.125725
8435,-7.2697177,-38.63333
8436,67.230606,-14.625493
8437,-36.778503,-27.512087
8438,-10.184754,-34.130394
8439,42.080948,-27.431198
8440,-9.961999,-45.06783
8441,23.132174,-9.473848
8442,-68.047226,-0.2948191
8443,3.4507658,49.02269
8444,11.853724,-30.032686
8445,-46.994682,7.6091623
8446,-0.4420124,16.409407
8447,-54.83734,-3.9977205
8448,-56.72022,23.660995
8449,-2.3880792,-40.014294
8450,-44.796238,-7.6888614
8451,9.788679,40.14073
8452,-23.072952,-39.591885
8453,-46.46504,38.563564
8454,58.16368,-12.3323345
8455,18.465178,59.160454
8456,50.16799,29.189379
8457,-35.3818,-33.94426
8458,39.4077,40.248665
8459,38.921314,-25.242275
8460,36.05679,-20.949667
8461,23.871958,-9.239869
8462,15.8801565,34.005424
8463,48.135967,21.724876
8464,-26.872086,-2.8400552
8465,-6.784543,67.06689
8466,-10.621931,-31.11485
8467,-57.341526,21.595346
8468,40.80891,-29.319334
8469,-34.541046,24.739304
8470,26.977865,-28.151922
8471,-19.857077,6.7151294
8472,-3.6283708,44.52932
8473,9.787463,-5.4793153
8474,20.173168,14.285471
8475,13.6513815,8.06619
8476,-9.285184,-29.635519
8477,0.16818994,10.1385565
8478,-4.958951,-9.157883
8479,-56.92653,-23.65937
8480,-9.8176155,62.95232
8481,-21.444433,-38.065754
8482,-6.094897,6.016143
8483,45.454952,-29.748425
8484,14.446651,-16.891447
8485,2.9861734,56.902946
8486,-41.0841,30.332176
8487,-15.553497,-40.712753
8488,-67.02081,5.020461
8489,29.404303,-7.3577423
8490,49.847702,0.10391617
8491,2.047969,-63.8408
8492,50.499054,1.0743324
8493,55.670925,-40.779
8494,46.77073,-1.187893
8495,-3.4339833,-39.298626
8496,-2.9656389,-9.526626
8497,50.5163,25.516533
8498,-29.347872,-57.49981
8499,-3.6464934,10.851073
8500,60.964203,27.236498
8501,25.275454,-8.619888
8502,-0.16160794,65.524185
8503,48.821705,21.372019
8504,44.15672,-4.3703165
8505,-17.040688,10.893337
8506,-28.151682,-3.6368756
8507,-51.556282,21.947206
8508,3.8687022,-9.419734
8509,61.37937,-7.514476
8510,30.357206,-6.3747973
8511,5.3017693,-61.534763
8512,-18.027964,-50.52049
8513,56.099995,-19.615444
8514,23.893686,-53.209675
8515,16.270723,-60.158413
8516,18.006313,-58.415295
8517,58.770123,10.195595
8518,-38.984566,-47.17419
8519,65.21516,-8.850562
8520,-23.022814,34.868572
8521,30.27623,-28.690802
8522,39.869576,-1.8773756
8523,7.982291,11.78396
8524,-15.731509,-66.39062
8525,-24.018797,-10.700203
8526,-12.822504,62.595604
8527,7.1876297,-22.303755
8528,40.942074,-26.223549
8529,-5.1278358,17.594738
8530,-14.007897,-68.5183
8531,25.672056,35.266006
8532,17.938623,-42.980686
8533,-18.735903,6.7692065
8534,56.02473,-42.33447
8535,-57.908756,20.035189
8536,-59.903484,-2.781849
8537,-9.5831375,-19.359789
8538,17.050373,13.002222
8539,-11.92992,-65.55491
8540,-45.59068,22.882349
8541,-4.144157,-44.444412
8542,-27.298925,6.328789
8543,27.196758,48.43831
8544,5.9586663,19.871153
8545,-0.17353086,-55.58511
8546,1.538782,36.570343
8547,16.169407,-39.835464
8548,23.310652,-50.28946
8549,16.486893,7.5071054
8550,-10.923122,53.542065
8551,29.338512,-3.70371
8552,6.671717,-18.05752
8553,-6.413885,46.168453
8554,4.8338223,-59.68499
8555,-65.50708,-9.161306
8556,33.21883,-30.982288
8557,-1.4728695,-40.146786
8558,26.392424,48.87207
8559,5.1127286,-18.621927
8560,29.715862,-3.4016147
8561,23.826942,8.524292
8562,59.975685,33.73732
8563,-49.59391,-40.08808
8564,42.05766,8.214753
8565,-28.822216,-21.246752
8566,-7.862108,-8.5453205
8567,26.64547,60.362854
8568,-1.9143583,-46.13388
8569,-65.54839,0.042694796
8570,-64.770226,-1.1229136
8571,-60.803947,24.095291
8572,38.99222,30.8701
8573,-30.882833,10.280975
8574,15.558391,53.77254
8575,-34.18568,48.601677
8576,23.57268,58.1984
8577,41.777386,-35.03853
8578,-41.83968,-47.363018
8579,65.07974,-9.047501
8580,-30.686333,4.310646
8581,-0.8334884,-12.826158
8582,46.474815,2.4425533
8583,-37.351257,-29.171307
8584,-9.864729,53.025604
8585,17.64961,47.27122
8586,-26.575886,-22.315996
8587,-49.96798,-40.664986
8588,-62.681637,-6.7033973
8589,13.368994,-13.743409
8590,-35.04213,1.2699218
8591,-11.658604,4.278504
8592,42.758884,-24.516195
8593,-24.43105,33.351162
8594,10.653364,-8.479638
8595,-40.445023,3.6891809
8596,-60.362083,18.73216
8597,34.19352,-33.356518
8598,18.838554,-55.92834
8599,49.290497,-10.461328
8600,-11.428809,29.98369
8601,24.433916,-46.543507
8602,2.6210155,27.872576
8603,14.222789,22.000093
8604,6.9195013,-50.082237
8605,13.004932,22.859411
8606,-54.02582,-6.426884
8607,-16.61962,44.431152
8608,21.618048,-18.174417
8609,23.043856,-18.904943
8610,-10.244374,-0.552816
8611,-0.13178493,-18.193085
8612,-18.003551,54.865986
8613,23.241198,-6.8170757
8614,-25.532932,-23.457932
8615,26.32331,-52.359535
8616,43.64319,46.15986
8617,-7.672914,-65.79413
8618,30.815918,-22.57354
8619,28.189468,-22.618132
8620,13.132803,6.994299
8621,-67.54585,-4.1872377
8622,25.23577,18.851349
8623,-42.336884,-50.88058
8624,44.134228,52.648266
8625,-58.20776,16.588156
8626,15.354259,49.79606
8627,-27.937263,-6.1848874
8628,51.052563,3.3434186
8629,-19.338821,-45.29386
8630,-3.8560078,-9.0194845
8631,-14.524414,-41.041332
8632,20.042677,7.3276033
8633,-15.0358305,-48.66854
8634,-4.0567293,43.02464
8635,60.115955,2.1041656
8636,-1.2633057,-13.522329
8637,1.6544342,-52.14115
8638,0.89956737,41.60547
8639,35.043274,4.821251
8640,18.131403,56.000477
8641,21.340643,-0.67216974
8642,46.622204,9.378561
8643,8.5172205,-13.9722185
8644,30.44335,22.80868
8645,-61.416393,-2.5937502
8646,-9.780243,-5.5620413
8647,48.46437,-29.965864
